specobjid,ra,dec,z,plate,mjd,fiberid,class,subclass
3.18685E+17,175.89499,-1.1896091,0.000305407,283,51959,202,STAR,G0
3.46926E+17,222.51962,0.40746441,-0.000179227,308,51662,541,STAR,G0
3.46939E+17,222.55486,0.59302152,-4.61E-05,308,51662,587,STAR,G2
3.47907E+17,224.45575,-0.82212062,-3.86E-05,309,51994,13,STAR,G0
3.47956E+17,223.68705,0.013272926,-0.000132304,309,51994,191,STAR,G2
4.56136E+17,33.764445,0.88280693,-2.27E-06,405,51816,534,STAR,G2
3.85189E+17,236.7262,0.47740364,0.00012553,342,51691,478,STAR,G2
3.8521E+17,237.40185,0.72314565,-0.000152001,342,51691,554,STAR,G2
3.86212E+17,239.89871,-0.52335694,-0.000518203,343,51692,102,STAR,G2
3.86213E+17,239.83887,-0.52592213,-0.000260899,343,51692,108,STAR,G2
3.86217E+17,239.33398,-1.1296336,4.31E-05,343,51692,122,STAR,G2
3.86241E+17,238.75678,-1.2322855,0.000203187,343,51692,209,STAR,G0
3.86277E+17,237.72422,0.36613624,-0.000435991,343,51692,341,STAR,G2
3.86322E+17,239.19204,0.36259098,-0.000400084,343,51692,503,STAR,G2
3.86343E+17,239.75661,0.64926547,-0.000105606,343,51692,579,STAR,G2
3.86358E+17,240.20638,0.21775252,-0.000347278,343,51692,634,STAR,G2
3.8733E+17,241.75445,-0.39833467,-0.000580466,344,51693,74,STAR,G2
4.72919E+17,13.754724,14.445549,-0.000177306,420,51871,150,STAR,G2
4.72934E+17,13.239391,13.802958,-0.000236732,420,51871,202,STAR,G2
4.72938E+17,12.964298,13.888314,6.08E-05,420,51871,219,STAR,G0
4.73032E+17,14.205406,15.370462,-0.000465521,420,51871,559,STAR,G0
4.73036E+17,13.804919,15.816147,-0.000908125,420,51871,575,STAR,G2
4.74031E+17,15.45117,13.961505,-0.000221743,421,51821,97,STAR,G2
4.76342E+17,17.695554,14.04428,-0.000226372,423,51821,313,STAR,G2
4.31349E+17,350.97659,0.48217209,-0.000506011,383,51818,471,STAR,G0
4.31366E+17,351.61627,0.8559583,-0.000248347,383,51818,532,STAR,G0
4.32376E+17,353.79006,-0.3470573,-0.000331055,384,51821,109,STAR,G0
4.32413E+17,352.87264,-1.03779,5.58E-05,384,51821,244,STAR,G2
4.32436E+17,352.49488,1.115991,1.34E-05,384,51821,329,STAR,G2
4.32456E+17,353.34312,0.8998921,-0.000382523,384,51821,403,STAR,G2
4.32508E+17,353.98859,0.63221529,-0.000745999,384,51821,590,STAR,G2
3.35531E+17,204.1446,-1.0798337,4.01E-05,298,51955,47,STAR,G2
3.35537E+17,204.57381,-0.59867435,0.000100102,298,51955,68,STAR,G2
3.35555E+17,203.66677,-0.74104154,-0.000264133,298,51955,133,STAR,G0
3.35577E+17,203.47243,-0.85751856,0.000154024,298,51955,215,STAR,G2
3.35583E+17,203.05383,0.048557612,0.000194473,298,51955,237,STAR,G2
3.35611E+17,202.57309,1.1807064,-0.000137396,298,51955,338,STAR,G2
3.35617E+17,202.34589,0.6295259,-5.84E-05,298,51955,360,STAR,G0
3.35644E+17,203.28389,1.0427002,0.000247924,298,51955,458,STAR,G0
3.35646E+17,203.29459,0.21745729,5.49E-06,298,51955,466,STAR,G2
3.64794E+17,183.78877,-0.73910031,0.000418165,324,51666,7,STAR,G0
3.64799E+17,184.1607,-0.51912571,-0.000135051,324,51666,26,STAR,G0
3.648E+17,184.26755,-0.00244826,0.000204006,324,51666,31,STAR,G2
3.64803E+17,184.21272,-0.27997308,6.81E-05,324,51666,40,STAR,G2
3.64806E+17,183.75938,-0.64368354,0.000292391,324,51666,51,STAR,G2
3.64812E+17,184.09037,-0.1131463,0.000280537,324,51666,74,STAR,G0
3.64816E+17,183.54269,-0.74355415,0.000278711,324,51666,88,STAR,G2
3.64821E+17,183.73383,-0.22363388,0.000504203,324,51666,108,STAR,G2
3.64825E+17,183.68893,0.00708085,-8.63E-05,324,51666,120,STAR,G2
3.64827E+17,183.12742,-1.17469,0.000684846,324,51666,127,STAR,G0
3.64835E+17,183.59533,-0.53659292,-0.000123425,324,51666,159,STAR,G2
3.64846E+17,182.81786,0.00025521,0.000252036,324,51666,197,STAR,G0
3.64847E+17,182.68188,-1.0907903,9.05E-05,324,51666,202,STAR,G2
3.64848E+17,182.60503,-1.0821589,0.000298296,324,51666,204,STAR,G2
3.64854E+17,182.40243,-0.41246468,0.000160901,324,51666,228,STAR,G0
3.64863E+17,182.31384,-1.0213462,0.000213071,324,51666,258,STAR,G2
3.64866E+17,181.99787,0.03765206,0.000306547,324,51666,272,STAR,G0
3.6488E+17,181.57404,0.04384326,0.000236811,324,51666,320,STAR,G2
3.64889E+17,181.65281,0.43172819,0.00023954,324,51666,354,STAR,G2
3.64911E+17,182.51708,0.27702127,0.000836755,324,51666,435,STAR,G0
3.07464E+17,156.89526,0.79608691,0.000350543,273,51957,340,STAR,G2
3.0851E+17,160.49545,-0.68513941,0.000390047,274,51913,47,STAR,G0
3.08561E+17,159.7671,-0.12989191,0.00023589,274,51913,236,STAR,G2
3.0858E+17,158.67499,-0.64885941,0.000229176,274,51913,304,STAR,G2
3.08594E+17,159.27889,0.27089999,-4.37E-05,274,51913,356,STAR,G2
3.08599E+17,159.37033,0.9549642,0.000163496,274,51913,374,STAR,G0
3.08613E+17,159.95679,0.52669989,0.000230163,274,51913,422,STAR,G2
5.26932E+17,134.38099,0.58580071,9.09E-05,468,51912,39,STAR,G2
5.35972E+17,144.33983,-0.22877561,7.56E-05,476,52314,157,STAR,G0
5.35978E+17,143.90575,-0.48896024,0.000218326,476,52314,179,STAR,G2
4.09915E+17,245.05813,-0.31670901,-0.000296606,364,52000,319,STAR,G2
4.0992E+17,245.41766,0.94691908,-0.00040332,364,52000,335,STAR,G2
4.09962E+17,246.47338,0.46699961,-0.000242042,364,52000,489,STAR,G2
4.09972E+17,247.04204,1.05683,-0.000161258,364,52000,526,STAR,G2
4.09984E+17,247.15514,1.0261996,-0.00041093,364,52000,568,STAR,G2
4.09985E+17,247.14318,1.123483,-9.18E-05,364,52000,571,STAR,G0
4.09987E+17,247.2327,0.75627589,-0.000211821,364,52000,580,STAR,G0
4.12095E+17,263.17647,57.623876,-0.000157987,366,52017,58,STAR,G2
4.12115E+17,262.00845,58.127213,-6.99E-05,366,52017,129,STAR,G2
4.1214E+17,261.48954,58.46889,-0.000267029,366,52017,221,STAR,G0
4.12165E+17,260.22103,58.497899,-0.000707489,366,52017,310,STAR,G2
4.12182E+17,261.00614,59.814903,-0.000478451,366,52017,375,STAR,G0
4.12221E+17,262.29989,58.810605,-0.00066772,366,52017,515,STAR,G0
4.12224E+17,262.5544,59.814198,-0.000318493,366,52017,527,STAR,G2
3.379E+17,207.09958,0.36026946,8.82E-05,300,51943,473,STAR,G0
3.50298E+17,227.74289,0.9556465,-0.000145692,311,51665,522,STAR,G2
3.50329E+17,228.62421,0.19888781,-0.000106767,311,51665,635,STAR,G2
3.5131E+17,229.53366,-0.50916774,-0.00022613,312,51689,107,STAR,G2
3.51375E+17,228.24086,0.55009824,-0.000239642,312,51689,341,STAR,G0
3.48011E+17,223.16781,0.19830877,-1.90E-05,309,51994,394,STAR,G2
3.48012E+17,222.92435,0.35591131,0.000153046,309,51994,395,STAR,G2
3.48013E+17,223.03501,0.49468257,0.000164416,309,51994,398,STAR,G2
3.49056E+17,226.30368,-0.74638686,-3.13E-05,310,51990,99,STAR,G2
3.49068E+17,226.60822,-0.086812492,-4.65E-05,310,51990,143,STAR,G2
4.58366E+17,37.82381,1.2645989,-0.00012546,407,51820,453,STAR,G2
4.58366E+17,37.859055,1.2263209,-7.28E-05,407,51820,454,STAR,G2
3.87382E+17,240.01352,-0.31010571,0.000800685,344,51693,263,STAR,G2
3.87405E+17,239.34967,0.12636474,0.000139389,344,51693,346,STAR,G2
3.87433E+17,241.05076,1.0877389,-0.000383814,344,51693,450,STAR,G2
3.87436E+17,241.07967,1.1564793,-9.86E-05,344,51693,459,STAR,G0
3.8748E+17,241.73949,0.76624427,-8.34E-05,344,51693,619,STAR,G0
3.88446E+17,243.59185,-0.13992663,-0.000371295,345,51690,40,STAR,G2
3.88485E+17,242.43762,-0.15810782,-0.000117878,345,51690,180,STAR,G2
3.88509E+17,241.88687,-0.6809201,0.000165022,345,51690,268,STAR,G2
3.88522E+17,241.33185,-0.6790737,-0.000183282,345,51690,316,STAR,G2
3.88566E+17,242.45443,0.11487776,-0.000527281,345,51690,475,STAR,G0
3.8857E+17,242.51622,0.2917832,-0.000219824,345,51690,490,STAR,G2
4.7639E+17,18.861271,15.165184,-0.000171522,423,51821,490,STAR,G2
4.98915E+17,127.28019,50.056052,4.74E-05,443,51873,515,STAR,G2
4.98939E+17,128.93464,49.271715,0.000410387,443,51873,601,STAR,G2
5.13488E+17,40.877261,-9.2783924,0.000161969,456,51910,281,STAR,G0
4.44889E+17,15.364082,0.89402432,-7.14E-05,395,51783,578,STAR,G2
4.44895E+17,15.480451,-0.17464371,-4.10E-05,395,51783,598,STAR,G2
3.35693E+17,204.73794,0.19196735,0.000204871,298,51955,637,STAR,G2
4.08781E+17,231.70172,-0.71037955,-0.000240998,363,51989,290,STAR,G2
4.08787E+17,231.90362,-0.16877778,2.31E-06,363,51989,311,STAR,G2
4.08789E+17,231.55191,-0.45041132,7.15E-05,363,51989,319,STAR,G2
4.088E+17,231.39928,0.47453385,1.18E-05,363,51989,358,STAR,G2
4.08809E+17,232.66137,0.28044684,-0.000348395,363,51989,389,STAR,G2
4.08821E+17,232.74118,0.52594455,5.08E-05,363,51989,433,STAR,G0
4.09853E+17,246.75721,-0.777791,-0.000188027,364,52000,93,STAR,G0
4.09876E+17,246.23472,0.011209924,-0.000203047,364,52000,177,STAR,G0
4.09885E+17,246.27341,-0.93546444,-5.15E-05,364,52000,209,STAR,G0
3.64913E+17,183.08062,0.93461226,-9.84E-05,324,51666,441,STAR,G2
3.64914E+17,182.89994,1.0689129,0.000403315,324,51666,447,STAR,G2
3.64921E+17,182.73253,0.16279662,8.12E-05,324,51666,471,STAR,G2
3.64925E+17,182.96769,0.20725645,0.000624986,324,51666,487,STAR,G2
3.96453E+17,259.46982,63.891469,-8.96E-05,352,51694,495,STAR,G2
3.96454E+17,259.44178,63.442481,-0.000341489,352,51694,500,STAR,G2
3.96466E+17,260.49171,63.794034,-0.00026972,352,51694,542,STAR,G2
3.63712E+17,183.18398,-0.44755416,-0.000331221,323,51615,167,STAR,G0
3.63714E+17,182.95486,-0.20557738,-1.93E-07,323,51615,176,STAR,G2
3.6373E+17,182.48604,-0.20890769,0.000407315,323,51615,233,STAR,G0
3.63733E+17,182.25476,-1.2355835,0.000116428,323,51615,246,STAR,G2
3.63735E+17,182.32732,-1.0255506,0.000240714,323,51615,251,STAR,G2
3.63738E+17,182.07401,-0.48406243,0.000101621,323,51615,263,STAR,G2
3.63741E+17,182.0499,-0.10429475,-0.000222913,323,51615,274,STAR,G2
3.63748E+17,181.85179,-0.80124362,0.00037299,323,51615,300,STAR,G2
3.63749E+17,181.62457,-0.39494717,8.45E-05,323,51615,302,STAR,G0
3.6375E+17,181.72805,-0.60329855,5.39E-05,323,51615,308,STAR,G2
3.63763E+17,181.85533,0.39506935,4.96E-05,323,51615,354,STAR,G2
3.6377E+17,182.3369,1.1514796,6.40E-05,323,51615,380,STAR,G2
3.63773E+17,182.1649,0.24886456,0.000432617,323,51615,391,STAR,G2
3.63782E+17,182.56759,0.38920834,0.00016986,323,51615,422,STAR,G2
3.63785E+17,182.63073,0.19966092,0.000564798,323,51615,434,STAR,G2
3.63786E+17,182.50414,0.30065058,0.00023283,323,51615,439,STAR,G2
3.63789E+17,182.86077,1.0844901,0.000166971,323,51615,448,STAR,G2
3.63797E+17,182.63468,0.12518786,0.000219707,323,51615,476,STAR,G0
3.63798E+17,183.07563,0.68843268,-7.99E-05,323,51615,483,STAR,G2
3.638E+17,183.17388,0.28074331,6.31E-06,323,51615,487,STAR,G0
3.63803E+17,183.07869,0.11945265,5.02E-05,323,51615,499,STAR,G2
3.09634E+17,162.1492,-1.0535091,0.000314079,275,51910,42,STAR,G2
3.09696E+17,160.99532,-0.47853899,6.10E-05,275,51910,268,STAR,G0
3.70574E+17,177.45576,-2.3361322,0.000359513,329,52056,556,STAR,G0
3.70578E+17,177.16909,-1.4582168,-0.000243505,329,52056,572,STAR,G2
